Date,Close,High,Low,Open,Volume
2010-01-04,23.07737922668457,23.189224073060995,22.80895045763365,22.831319995782685,38409100
2010-01-05,23.0848331451416,23.189222895685933,22.846230439070524,23.002814353794864,49749600
2010-01-06,22.943166732788086,23.174312957304856,22.75675816607161,23.025185535057876,58182400
2010-01-07,22.704565048217773,22.890973623581846,22.510699959176993,22.83877802784487,50559700
2010-01-08,22.86114501953125,23.0251840355725,22.54797859095475,22.577804642335565,51197400
2010-01-11,22.57035255432129,22.93571322225736,22.458507684085298,22.89843065072224,68754700
2010-01-12,22.421220779418945,22.667280015258527,22.301919417932144,22.480871460162348,65912100
2010-01-13,22.630002975463867,22.756760872795226,22.37648718080115,22.562895769689344,51863500
2010-01-14,23.0848331451416,23.189222895685933,22.562890081157192,22.600171220661682,63228100
2010-01-15,23.010271072387695,23.293611432840777,22.89842480850306,23.174310078735864,79913200
2010-01-19,23.18922996520996,23.293618325394064,22.876063462472903,22.928257642564954,46575700
2010-01-20,22.80895233154297,23.06992460931818,22.6001742248859,22.972991358226345,54849500
2010-01-21,22.376489639282227,22.905889407240647,22.3690331242453,22.823870586204094,73086700
2010-01-22,21.59357261657715,22.51816057013847,21.504097280545295,22.36903311383895,102004600
2010-01-25,21.861995697021484,22.115511452486352,21.697956676149577,21.80234501468766,63373000
2010-01-26,21.996212005615234,22.25718429689843,21.69050205422721,21.772522282906536,66639900
2010-01-27,22.122966766357422,22.234811611897648,21.638304820893538,21.884364049955778,63949500
2010-01-28,21.74269676208496,22.272097871369255,21.541375153391584,22.249728329675122,117513700
2010-01-29,21.01198387145996,22.309387942827687,20.624253526770246,22.29447490906612,193888500
2010-02-01,21.1834659576416,21.235660120271604,20.818105397047326,21.168552933408954,85931100
2010-02-02,21.220760345458984,21.25058641254652,20.982157497499315,21.15365453888234,54413700
2010-02-03,21.347515106201172,21.466817934594346,20.967242762778028,21.071631137663996,61397900
2010-02-04,20.75845718383789,21.25057566439653,20.73608764483634,21.16109893057476,77850000
2010-02-05,20.89266586303711,21.08653088150952,20.557129980645616,20.877752841112144,80960100
2010-02-08,20.668983459472656,20.937412277837446,20.557138592548878,20.88521810141866,52820600
2010-02-09,20.88521957397461,21.13127886742971,20.69135446061836,20.855393515526842,59195800
2010-02-10,20.870304107666016,21.056712684642864,20.75845924591682,20.90013016263091,48591300
2010-02-11,20.967239379882812,21.1760160959703,20.654072883566865,20.82556844954865,65993700
2010-02-12,20.8255672454834,20.922499083464782,20.56459494327788,20.736090499344357,81117200
2010-02-16,21.237592697143555,21.252575468573035,20.99038268390001,21.072785069090706,51935600
2010-02-17,21.417367935180664,21.462314791813892,21.24507046072428,21.372421078547433,45882900
2010-02-18,21.702030181884766,21.746978460965874,21.35743528193725,21.417364891877455,42856500
2010-02-19,21.552215576171875,21.664583461589675,21.492285942026705,21.567198341916963,44451800
2010-02-22,21.522249221801758,21.679565398440012,21.46231958994793,21.604653001413944,36707100
2010-02-23,21.222599029541016,21.59715954995567,21.04281015120218,21.484791679598274,52266200
2010-02-24,21.447336196899414,21.567196885933246,21.260055924234493,21.364933848534708,43165900
2010-02-25,21.424861907958984,21.46231738821204,20.990371764382616,21.177652023317858,48735300
2010-02-26,21.47730255126953,21.612144581380917,21.357443286467216,21.462319785960457,40370600
2010-03-01,21.73948860168457,21.761961313962367,21.372419536521907,21.55220837891782,43805400
2010-03-02,21.319990158081055,21.949252124422127,21.15518399692902,21.78444596327009,93123900
2010-03-03,21.319990158081055,21.43235948901263,21.237587791922735,21.35744707800338,48442100
2010-03-04,21.447336196899414,21.462318961633027,21.177653575869787,21.31998555433386,42890600
2010-03-05,21.417367935180664,21.48478893454791,21.290017317357506,21.46980617272523,56001800
2010-03-08,21.447336196899414,21.672073381398373,21.34995108380109,21.364933848534708,39414500
2010-03-09,21.574687957763672,21.806916536666733,21.387407675391295,21.39489905814641,50271600
2010-03-10,21.702030181884766,21.806908070906076,21.574679582157508,21.619627861238616,44891400
2010-03-11,21.859350204467773,21.866841585652377,21.612140340715346,21.642104436618894,35349700
2010-03-12,21.92676544189453,22.009167755592415,21.754468006449105,21.96422090913589,31700200
2010-03-15,21.941757202148438,22.001686831622028,21.732002784573336,21.859353425809097,37512000
2010-03-16,22.001686096191406,22.091579822979455,21.874335459212478,22.039141577547255,36723500
2010-03-17,22.196455001831055,22.37624530244996,22.024157511642453,22.099069898761176,50385700
2010-03-18,22.181468963623047,22.26387128602777,22.09906521238368,22.196450294801863,43845200
2010-03-19,22.166488647460938,22.398715737933927,21.986699793981707,22.29383926394641,81332100
2010-03-22,22.173978805541992,22.24889118090277,22.016662674400887,22.099066430181217,37718200
2010-03-23,22.383731842041016,22.398714602947113,22.031645533756112,22.166487524241525,42026600
2010-03-24,22.211435317993164,22.36126007572445,22.173979842977737,22.263873554548677,33987700
2010-03-25,22.481122970581055,22.900630360160957,22.323806806466706,22.346280952435905,73168700
2010-03-26,22.218921661376953,22.623447558238034,22.166483436710028,22.541043817284603,55595500
2010-03-29,22.166488647460938,22.338786120107518,22.136523124130335,22.256382359783156,33336000
