Date,Close,High,Low,Open,Volume
2010-01-04,6.412383556365967,6.427065366883855,6.363543933606682,6.3950050132949166,493729600
2010-01-05,6.4234700202941895,6.459725290605371,6.389611445497968,6.430062033095977,601904800
2010-01-06,6.321296691894531,6.448939239832555,6.314704678602895,6.423470497618768,552160000
2010-01-07,6.309609889984131,6.352157935585538,6.263766638128139,6.3446670120554804,477131200
2010-01-08,6.351556777954102,6.352156451745745,6.264065611905878,6.301218983738794,447610800
2010-01-11,6.295527935028076,6.382120607729177,6.245789004616336,6.376127869113472,462229600
2010-01-12,6.223916053771973,6.285340829864043,6.184964449506349,6.267961486307073,594459600
2010-01-13,6.311707973480225,6.320097808664547,6.115450958202926,6.228411695924255,605892000
2010-01-14,6.275153160095215,6.306015366554697,6.262868444932306,6.295528473130166,432894000
2010-01-15,6.17028284072876,6.340173400483256,6.168485018927716,6.320097723704928,594067600
2010-01-19,6.443245887756348,6.447740442378259,6.209535048157436,6.242194278261896,730007600
2010-01-20,6.344067096710205,6.458525189064216,6.277249269939606,6.439348828024793,612152800
2010-01-21,6.234402656555176,6.39140921432311,6.208634679550814,6.354555070474916,608154400
2010-01-22,5.9251837730407715,6.217322934529344,5.907505996957499,6.195749878948395,881767600
2010-01-25,6.084586143493652,6.133425348624106,5.998292733100109,6.067806880362941,1065699600
2010-01-26,6.1705827713012695,6.403395504972481,6.069907145948617,6.170882408282368,1867110000
2010-01-27,6.228708744049072,6.309608297458981,5.978517161933876,6.197846546944076,1722568400
2010-01-28,5.971327781677246,6.157398321587291,5.953650002252873,6.140319816045054,1173502400
2010-01-29,5.754695415496826,6.058520469816524,5.700462329862121,6.024961932856277,1245952400
2010-02-01,5.834697246551514,5.87275034259647,5.731924163562,5.763984520056768,749876400
2010-02-02,5.868554592132568,5.882337891142079,5.79424663250177,5.870053176856827,698342400
2010-02-03,5.969529151916504,5.998593531216245,5.825407003167622,5.847879370656247,615328000
2010-02-04,5.754396438598633,5.94376219139486,5.740013864923577,5.894622531437086,757652000
2010-02-05,5.856568813323975,5.872749206980674,5.718439393797228,5.771773965381838,850306800
2010-02-08,5.816418647766113,5.929079728870104,5.812823004742717,5.8634608438902935,478270800
2010-02-09,5.878442764282227,5.9176940036414685,5.835295844617221,5.885334013917376,632886800
2010-02-10,5.846382141113281,5.890728009582329,5.820614163559372,5.869453386122153,370361600
2010-02-11,5.952751159667969,5.985111551799704,5.814621719363881,5.839191550414985,550345600
2010-02-12,6.003987789154053,6.041741243510195,5.857768162771362,5.935971403895382,655468800
2010-02-16,6.094474792480469,6.103163861766478,6.038144260385919,6.050728609029104,543737600
2010-02-17,6.069005966186523,6.121740451472071,6.018367738698702,6.118144809280094,436396800
2010-02-18,6.080392360687256,6.109157102877768,6.020166544270516,6.04143996395349,422825200
