Date,Close,High,Low,Open,Volume
2015-03-02,100.71421813964844,100.75104992821461,99.98680612159359,100.00522552834936,22988600
2015-03-03,100.24461364746094,100.51163880591636,99.60927768337926,100.41035315874554,20788900
2015-03-04,99.85787963867188,100.06045092530657,99.31462666537344,99.91313082362755,21007400
2015-03-05,100.03282165527344,100.33667856338525,99.61847643507991,100.11569491427827,15381000
2015-03-06,98.90032196044922,100.09732374273473,98.6517090885878,99.9039620784797,30990400
2015-03-09,99.18574523925781,99.43435105016727,98.69773629658475,99.10287195232407,26237100
2015-03-10,97.34419250488281,98.50436928401213,97.34419250488281,98.4767401732449,34234500
2015-03-11,96.78251647949219,97.61121414864019,96.74568469142503,97.49150908118558,25459700
2015-03-12,97.41783905029297,97.52832737426093,96.64438565779581,96.70883952175855,21473200
2015-03-13,96.9942626953125,97.71247181947048,96.38655592864745,97.32574166801825,42021100
2015-03-16,98.24656677246094,98.28339856937488,97.25213635557212,97.35342204084874,25674100
2015-03-17,98.40308380126953,98.55961363784543,97.74933534414767,97.97952875968124,19603800
2015-03-18,99.36990356445312,99.82108776967837,97.62964170128824,98.13607008472621,40622200
2015-03-19,99.5171890258789,99.793416826105,99.32382745823762,99.47114754670285,31314000
2015-03-20,100.161376953125,100.65973902686976,100.14292222792,100.33672852752615,31761400
2015-03-23,99.96756744384766,100.38286563808386,99.93065095352212,100.10600252229324,17268500
2015-03-24,99.60763549804688,100.41977712141288,99.58918077435456,99.95833157700261,22445300
2015-03-25,97.32809448242188,99.85681412287046,97.29117799351967,99.76452642116509,41581400
2015-03-26,96.99585723876953,97.54959051359597,96.20217029644807,96.52518078667178,47846300
2015-03-27,97.38348388671875,97.61420670463195,96.8297505319474,96.97741651514062,33878400
2015-03-30,98.50019073486328,98.58324757144953,97.97414297984508,97.97414297984508,30570200
2015-03-31,97.4572982788086,98.42633674554587,97.429612672519,98.22329957795517,30488100
2015-04-01,96.94972229003906,97.47576998650023,96.32215599942741,97.4573082196905,32970500
2015-04-02,97.01435089111328,97.32813060157744,96.7005641395462,97.04203650778918,19164200
2015-04-06,97.80801391601562,98.07564617179223,96.2944658478892,96.44213182179467,24451100
2015-04-07,97.64189910888672,98.47249561837974,97.64189910888672,97.75264155489828,19379400
2015-04-08,98.4170913696289,98.5555264217904,97.66955194549575,97.67877578550042,25866900
2015-04-09,99.03546142578125,99.0723779220708,98.03874419037007,98.37097857477265,23114700
2015-04-10,99.44153594970703,99.45076683406468,98.77705309799119,98.99854503486256,17164300
2015-04-13,99.19234466552734,100.02294107405629,99.08159519187646,99.5153551622998,17783500
2015-04-14,98.90626525878906,99.37694182340971,98.34330096648456,99.09084775525906,23755700
2015-04-15,99.52458953857422,99.7368576252643,99.04468918415964,99.16466251248791,21128600
2015-04-16,99.38614654541016,99.56149106951989,99.11850727681059,99.25694235244491,16195300
2015-04-17,97.835693359375,98.7032062575372,97.41116427280612,98.43557401862914,46514000
2015-04-20,99.30309295654297,99.47844453989335,98.28791403203793,98.3248305254328,28945900
2015-04-21,99.72760772705078,100.05062523752734,99.60763442159673,99.87527367939437,22759800
2015-04-22,100.2721176147461,100.43823829139401,99.33999564904944,99.9860165909579,21429200
2015-04-23,100.6505126953125,101.10273445594463,99.91220395501102,99.93065868105059,29473200
2015-04-24,102.01641082763672,102.15484593856574,101.54573426691894,101.71185499181333,32508100
2015-04-27,101.75798034667969,102.58858379133784,101.53648140070372,102.39477045333368,31121300
2015-04-28,101.5549545288086,102.02563104029136,100.6966653801525,101.8318176806032,36849200
2015-04-29,100.91814422607422,101.58262696999546,100.36441095317338,100.99197720675448,34043900
2015-04-30,99.33079528808594,100.75204883809339,98.80474749057883,100.34598142459294,44080500
2015-05-01,100.64126586914062,100.70586795717743,99.6999131107764,99.71837487370091,32874300
2015-05-04,100.80741119384766,101.43497750593315,100.75203293262457,100.96430101159372,23507300
2015-05-05,99.16466522216797,100.59514952264628,99.11852488282777,100.4105740830821,47843300
2015-05-06,98.48172760009766,99.62611081528057,97.82647563652108,99.34001677176026,42687200
2015-05-07,99.07235717773438,99.34922732138254,98.3801888597142,98.45402183683373,29335800
2015-05-08,100.30905151367188,100.52131255666963,99.94912449197884,100.09678342957272,33023300
2015-05-11,99.92141723632812,100.57667611964371,99.84759129887176,100.37363894916287,19679300
2015-05-12,99.46920013427734,99.97679304807751,98.56477081290642,99.33076506314092,33665000
2015-05-13,99.67224884033203,100.41978845348218,99.52458286972897,99.90297163857353,20738400
2015-05-14,101.13043212890625,101.21348896764339,100.1152530892078,100.48440398284217,23904200
2015-05-15,101.13043212890625,101.52727567655496,100.88124753049088,101.38884057089109,23937400
2015-05-18,101.57339477539062,101.776431949089,100.89045731566924,100.96429029539601,17631100
2015-05-19,101.46268463134766,101.84106645091893,101.29656389465467,101.68417659990408,14212900
2015-05-20,101.52723693847656,102.13634131344891,100.99195848940137,101.53646077852666,21131900
2015-05-21,102.05329895019531,102.19173402263178,101.20424083286545,101.35189974665748,16771800
2015-05-22,101.9517822265625,102.32094007942813,101.86871836514504,101.933320461314,13543800
2015-05-26,100.77971649169922,101.86872839224074,100.37364915056754,101.7303003447533,25488400
2015-05-27,102.40399932861328,102.5147487994299,100.86277282552662,101.08426472605929,30572700
2015-05-28,102.17329406738281,102.45016427135576,101.85951440790845,102.210210563986,17302400
2015-05-29,101.5641860961914,102.24712365786803,101.32423239680715,102.10868856048859,30383000
2015-06-01,101.90563201904297,102.18250216126346,101.07502863348172,102.10866918452463,24570200
2015-06-02,101.5826644897461,102.08102673175807,101.02893101232274,101.52729325433471,19449600
2015-06-03,101.88719940185547,102.265581167814,101.63801481157147,102.04408923064068,20507200
2015-06-04,101.11197662353516,101.96104203835962,100.78896605104332,101.31501385227357,31374600
2015-06-05,100.87201690673828,101.23194393261042,100.25367441514892,100.99199023499517,22641700
2015-06-08,99.84761810302734,100.89971368604527,99.64458087804104,100.82588068766802,24549200
2015-06-09,99.68148803710938,100.04141506909562,98.93394132051353,99.60765504565025,27554600
2015-06-10,101.04736328125,101.34268820629954,99.91221096103835,100.02295340724343,30297900
2015-06-11,101.19502258300781,101.656468188,101.01967099995841,101.3888288921724,17593500
2015-06-12,100.36441802978516,100.87201100637623,100.22598294152385,100.65974293222875,27201800
2015-06-15,99.86605072021484,100.02294052620204,99.0354472751346,99.61687320724113,31238800
2015-06-16,100.4105453491211,100.57666601363165,99.71837708717706,99.76451741331353,16456900
2015-06-17,100.68742370605469,101.01043420241746,100.06908832143156,100.57668127364502,23296700
2015-06-18,102.15483093261719,102.33017547567478,101.00121691283825,101.05658813263526,43032400
2015-06-19,101.6497802734375,102.28804214391384,101.57577746523522,102.2047872203622,27877600
2015-06-22,102.39904022216797,102.70429651578249,102.16778673742297,102.39904022216797,19120900
2015-06-23,102.48230743408203,102.5748074276115,102.05680181800872,102.51005672641116,18127900
2015-06-24,101.95502471923828,102.79678362853163,101.92727543371038,102.3620330597687,15815900
2015-06-25,101.75151062011719,102.45452303317143,101.58500786590156,102.35277095796772,18326700
2015-06-26,101.07626342773438,101.96428296177169,100.69701140723346,101.73302949207977,32311700
2015-06-29,98.68973541259766,100.51201392777962,98.64348189460274,99.95699994102466,50874900
2015-06-30,99.04122161865234,99.64248196571992,98.73596538836183,99.42972569867946,34809900
2015-07-01,99.8274917602539,100.22524799311302,99.36498484098962,100.02174381946945,21293000
2015-07-02,99.8552474975586,100.19750518055268,99.54999827466762,100.1142573172086,20499400
2015-07-06,99.62399291992188,100.19750407113857,99.01348742360362,99.22623666576911,24311000
2015-07-07,99.8737564086914,99.96625639139674,97.89422713815256,99.73500290598524,44230800
2015-07-08,98.13471984863281,99.28174214934864,97.94971989421846,99.16148582741302,39691500
2015-07-09,98.0792236328125,99.5314951875131,98.06997151768049,99.43899520808108,28381000
2015-07-10,99.57774353027344,99.9477504860663,99.02273662523199,99.38349146637371,26415800
2015-07-13,101.3260498046875,101.40929768983567,100.42878495916895,100.43803707661803,25780700
2015-07-14,101.99201965332031,102.26951954830288,101.40925646499649,101.46476208982897,21977200
2015-07-15,102.10302734375,102.5007835859103,101.81627530543525,102.1862822609581,28631500
2015-07-16,103.54606628417969,103.56456345840924,102.74130158791165,102.94480579091942,29838900
2015-07-17,105.07230377197266,105.07230377197266,104.20279568485225,104.37854349052529,35926800
2015-07-20,105.43307495117188,105.81232693550056,104.97056805590094,105.29432147113157,26539000
