Date,Close,High,Low,Open,Volume
2015-03-02,0.54433673620224,0.5472270399830134,0.5291627562027299,0.5298853321479232,301512000
2015-03-03,0.5342206954956055,0.5428915488467151,0.5325347042085524,0.5402421421705991,160344000
2015-03-04,0.5402419567108154,0.5414462111775425,0.5301259550364502,0.5322936819862609,226840000
2015-03-05,0.5505990386009216,0.5515624540806084,0.5387970410566225,0.540242192988541,323056000
2015-03-06,0.5431323051452637,0.550117107976179,0.5426505688630683,0.5474677019859958,257392000
2015-03-09,0.5445774793624878,0.5486720948024231,0.5421689124462249,0.5433732246167389,222388000
2015-03-10,0.5539711117744446,0.5575839921930422,0.5460228322783159,0.5469862479150133,527212000
2015-03-11,0.5510806441307068,0.561196590401297,0.5496354925421187,0.5539708898831198,262120000
2015-03-12,0.546022355556488,0.5498760721634561,0.5356655172985832,0.5457815162137826,406972000
2015-03-13,0.5467453002929688,0.5481904521747607,0.5359067186043039,0.5433733175186374,359288000
2015-03-16,0.5532483458518982,0.5566203855604535,0.5474677965904364,0.5510806757693291,236956000
2015-03-17,0.559992253780365,0.5602330932016462,0.5481902607662656,0.5520439786305383,299900000
2015-03-18,0.5508396625518799,0.5628824948971262,0.5457816901943027,0.5599922495891196,413844000
2015-03-19,0.5592697262763977,0.5611965566621654,0.5486720443051563,0.5527666019434823,310756000
2015-03-20,0.5652911067008972,0.5686631459677974,0.5585471430166145,0.5638460126433787,462084000
2015-03-23,0.5469861030578613,0.5556569563414262,0.5467452635686646,0.5484312548425839,426012000
2015-03-24,0.5395194292068481,0.5491536954994203,0.5371108626337051,0.5452999774974401,330480000
2015-03-25,0.5067631602287292,0.539278853584769,0.505077111120456,0.539278853584769,542552000
2015-03-26,0.5050770044326782,0.5072447321784662,0.49279332872275877,0.496406208299072,311920000
2015-03-27,0.5149521231651306,0.5168789538128555,0.4997781451838025,0.5079672615737847,318288000
2015-03-30,0.5171198844909668,0.5197692911608413,0.5106167014243767,0.5173607239814723,253252000
2015-03-31,0.5041137933731079,0.5161566344680019,0.5036321141841897,0.5156749552790837,357276000
2015-04-01,0.5060403347015381,0.507726325553895,0.4973694835860196,0.5060403347015381,330768000
2015-04-02,0.5072447061538696,0.5103758491511043,0.5029093083094975,0.5089306973947237,192204000
2015-04-06,0.5219370126724243,0.5236230039355513,0.49977817191457846,0.5050769851916143,515864000
2015-04-07,0.5265131592750549,0.5322937073249694,0.5190465630118593,0.5219368657491936,413964000
2015-04-08,0.5303670167922974,0.5322939051415285,0.5219370597168349,0.5269950339621123,366432000
2015-04-09,0.542650580406189,0.5443365712926019,0.5260314535511443,0.5262722929849869,379432000
2015-04-10,0.5481903553009033,0.5484311947637169,0.5412054940564269,0.5431323820332298,258728000
2015-04-13,0.5431323051452637,0.550117107976179,0.5407236811590435,0.5469859657038005,236724000
2015-04-14,0.5385560989379883,0.5431323933756026,0.5332572286720787,0.540964665890717,220276000
2015-04-15,0.5450592041015625,0.5491537620294863,0.5373517671638449,0.5400012309126149,243560000
2015-04-16,0.5416873693466187,0.546504504387047,0.5378336498293201,0.5419282088712063,155284000
2015-04-17,0.5347023606300354,0.5400012307007326,0.5301260663610134,0.530366905819984,293636000
2015-04-20,0.5320529937744141,0.5404829497113476,0.5310895210175348,0.5371109673365742,231624000
2015-04-21,0.5313305258750916,0.5385562284711992,0.5286810613925064,0.5385562284711992,230456000
2015-04-22,0.5373517870903015,0.5380743629190553,0.526272367615764,0.5344615412000521,207420000
2015-04-23,0.535184383392334,0.5402424172537377,0.5214555491895537,0.527476998930577,259380000
2015-04-24,0.5306079387664795,0.5351841767842136,0.5245864913500391,0.534943337263485,240960000
2015-04-27,0.5347023606300354,0.5440957886270498,0.5277174994970173,0.5322937937660392,248456000
2015-04-28,0.5373517870903015,0.539278675108567,0.5286809345700215,0.5337389653712983,234484000
2015-04-29,0.5332573056221008,0.538797016155244,0.531089577824408,0.5334981451246975,195156000
2015-04-30,0.5347023606300354,0.5373517669530021,0.5294034905593382,0.5306078027037182,218844000
2015-05-01,0.547949492931366,0.5496354839501086,0.5366291772808963,0.5390377440826375,256968000
2015-05-04,0.5445774793624878,0.551080661718686,0.5428914882635802,0.5474677826319092,200720000
2015-05-05,0.5306079387664795,0.543373352161546,0.528199371284859,0.542650776174582,292928000
2015-05-06,0.5322939157485962,0.5385562025150292,0.5253090530148995,0.5334981707441843,316484000
2015-05-07,0.5416873693466187,0.5433733608682907,0.528440219273051,0.530126210794723,534564000
2015-05-08,0.5017051696777344,0.5260317461968493,0.4935160501236832,0.5060406264473777,1146552000
2015-05-11,0.4968879222869873,0.501945954050047,0.49086653246876133,0.4947201943885331,544144000
2015-05-12,0.5017051696777344,0.5057997294547599,0.4930343135632374,0.49327521055585516,388800000
2015-05-13,0.504595160484314,0.5091714539767064,0.4997780275738232,0.505317736163363,308524000
2015-05-14,0.5127846002578735,0.5154340652367925,0.5048363201706976,0.5060406328747136,293052000
2015-05-15,0.5130251049995422,0.517360501084659,0.5098939632728898,0.5149519349429839,215824000
2015-05-18,0.512302815914154,0.5154339593918633,0.5094125119578752,0.5118210794465148,324972000
2015-05-19,0.5091089606285095,0.5146743154554965,0.5081410276833438,0.5129804616467583,253808000
2015-05-20,0.5091089606285095,0.515400236319069,0.5086249941559267,0.5093509150194991,196824000
2015-05-21,0.5054790377616882,0.5115283552490252,0.5049950715940971,0.5093505940307158,239692000
2015-05-22,0.5047531723976135,0.5086247290888244,0.5035433433825577,0.5066889795885057,212592000
2015-05-26,0.5016075372695923,0.5057210482345393,0.4977359805700617,0.5023334577564151,259732000
2015-05-27,0.5284664034843445,0.5308861191244879,0.5033013146743961,0.5049951098534393,432332000
2015-05-28,0.5357257127761841,0.5374195084685944,0.5274986886443082,0.5284665636556014,327656000
2015-05-29,0.5354837775230408,0.5391133233673431,0.5347578568160621,0.5357257318618367,335168000
2015-06-01,0.5415329933166504,0.5468563921470883,0.5354837315321668,0.5388713227467244,372660000
2015-06-02,0.5308859944343567,0.5410488208122265,0.5304020283437694,0.5381451396498186,224304000
2015-06-03,0.5250787734985352,0.5364514303798569,0.5241108411630705,0.5323379198711171,250788000
2015-06-04,0.5345157980918884,0.536209593513861,0.5219332518822867,0.5219332518822867,323712000
2015-06-05,0.5386291742324829,0.5410488896119945,0.5272564600272696,0.5328218111692028,313320000
2015-06-08,0.5262887477874756,0.5405650902383901,0.5202394863176232,0.5369355448945953,342812000
2015-06-09,0.5289502739906311,0.5328217721619698,0.5258046384584977,0.5267725130013323,256888000
2015-06-10,0.5195136070251465,0.5260468353159996,0.5166099243667284,0.5226592440082368,529460000
2015-06-11,0.5250787734985352,0.5287083178395425,0.5195134221771656,0.5195134221771656,283052000
2015-06-12,0.510802686214447,0.5248370196942314,0.5095927990453543,0.5216913822833047,323728000
2015-06-15,0.5098345279693604,0.5122542432732206,0.5042691770014255,0.5081406753351511,306548000
2015-06-16,0.5161259174346924,0.5168518380422049,0.5037853824881451,0.5088667690501499,256892000
2015-06-17,0.5221749544143677,0.5250786352752537,0.5146738557778149,0.5158836843428161,233544000
2015-06-18,0.5308859944343567,0.5342735839967939,0.5250786898000988,0.5265305303813027,299404000
2015-06-19,0.5291923880577087,0.5352416490456564,0.5243529561911193,0.5308861834419573,355656000
2015-06-22,0.5270146727561951,0.5330639919666977,0.5190296037050582,0.5301603095151631,514236000
2015-06-23,0.5134641528129578,0.5320959578131443,0.5093506419186754,0.527982446918862,414064000
2015-06-24,0.5083827972412109,0.5153999904477948,0.5059630814138278,0.5127382626542702,253368000
2015-06-25,0.5122542381286621,0.5153998737611452,0.508382682143255,0.508382682143255,350460000
2015-06-26,0.5018495321273804,0.5086247713222213,0.49967182818134065,0.5081408050616689,421296000
2015-06-29,0.4868472218513489,0.5011235599824675,0.48612130146412547,0.49604211727190334,391724000
2015-06-30,0.48660534620285034,0.4919287446364566,0.48321775524081995,0.489750982864902,315916000
2015-07-01,0.49362245202064514,0.5057210302190783,0.48926698694543774,0.49870389524738706,302892000
2015-07-02,0.4941064715385437,0.49725210797860536,0.49096083509848204,0.49338055099925426,145764000
2015-07-06,0.48805707693099976,0.4967680643552405,0.4844275324903978,0.4899928839644803,214776000
2015-07-07,0.4788621962070465,0.4870892470521163,0.4636179812354141,0.4851534975311935,594252000
2015-07-08,0.4754745662212372,0.47910413953953246,0.47160300981027503,0.47620048665395315,332492000
2015-07-09,0.4696671664714813,0.48515338996770474,0.46676351398857974,0.4829756289715681,357588000
2015-07-10,0.47789430618286133,0.4822498001563991,0.47450668693887144,0.4757165447734494,216708000
2015-07-13,0.48103994131088257,0.48370161123418864,0.4778943051785335,0.48273373650667484,212472000
2015-07-14,0.4812818765640259,0.4822497800986027,0.47499063339305847,0.48176584275395673,249216000
2015-07-15,0.47789430618286133,0.483217674885947,0.47353881220932353,0.4800720387469872,265732000
2015-07-16,0.48854103684425354,0.48854103684425354,0.47910412911484984,0.4807979241908093,282848000
2015-07-17,0.48563748598098755,0.48733128151316374,0.479346212466857,0.4868473728985897,220372000
2015-07-20,0.47668442130088806,0.48757317003954065,0.47547456353495826,0.4856373629997116,188412000
2015-07-21,0.4788621962070465,0.4856374060661372,0.47571655996761647,0.47571655996761647,149720000
2015-07-22,0.4696671664714813,0.4754745002825651,0.46385986150567815,0.4754745002825651,356472000
2015-07-23,0.4754745662212372,0.48249172976516086,0.4696672316047939,0.4706351351301768,169916000
2015-07-24,0.46990931034088135,0.4793461913510795,0.46797353174139983,0.47886225391253173,188844000
2015-07-27,0.46724751591682434,0.472570884346311,0.4619241474873376,0.46579567505183495,192420000
2015-07-28,0.47741034626960754,0.4805559534147117,0.4636179445306166,0.46845737564035805,198308000
2015-07-29,0.48321768641471863,0.48708924311585133,0.47450669825981334,0.4764424766103797,232680000
2015-07-30,0.4844276010990143,0.4892670328322627,0.48200785638710164,0.48200785638710164,190180000
2015-07-31,0.48273375630378723,0.48660528421790167,0.47983010315687963,0.4863633299487436,218340000
2015-08-03,0.49096083641052246,0.4914447449776235,0.480314069111499,0.48660531316314615,397132000
2015-08-04,0.4928966164588928,0.4943484576308922,0.4873312637599496,0.4892670712194759,260100000
2015-08-05,0.49797776341438293,0.505478861406318,0.4970098314169003,0.5049948954075767,234628000
2015-08-06,0.494832307100296,0.5003976584853923,0.48660522829804426,0.4967680564122566,655676000
2015-08-07,0.5560511946678162,0.565488045055825,0.5294342655707109,0.5434686505630442,1405248000
2015-08-10,0.5754088759422302,0.5795223863531221,0.5487919488519976,0.5521795965644078,662304000
2015-08-11,0.5725052952766418,0.5780706474463913,0.5669399431068923,0.5669399431068923,435008000
